geo,Sector_name,OBS_VALUE,TIME_PERIOD
FI,4.A.1 - Forest Land remaining forest land,-35044.76309,1993.0
FI,4.A.1 - Forest Land remaining forest land,-32897.70243,2012.0
FI,4.A.1 - Forest Land remaining forest land,-15021.15038,2016.0
FI,4.A.2 - Land converted to forest land,-38.75728,1996.0
FI,4.A.2 - Land converted to forest land,-183.01991,2001.0
FI,4.A.2 - Land converted to forest land,-240.56652,2002.0
FI,4.A.2 - Land converted to forest land,-302.52375,2003.0
FI,4.A.2 - Land converted to forest land,-272.20297,2010.0
FI,4.A.2 - Land converted to forest land,-202.73047,2013.0
FI,4.A.2 - Land converted to forest land,-112.85755,2023.0
FI,4.G - Harvested Wood Products,-1087.965,1991.0
FI,4.G - Harvested Wood Products,-5424.245,1994.0
FI,4.G - Harvested Wood Products,-1785.211,2008.0
CZ,4.A.2 - Land converted to forest land,-220.32554,1990.0
CZ,4.A.2 - Land converted to forest land,-216.1746,1994.0
CZ,4.A.2 - Land converted to forest land,-204.19891,1995.0
CZ,4.A.2 - Land converted to forest land,-207.07062,1996.0
CZ,4.A.2 - Land converted to forest land,-207.16761,2001.0
CZ,4.A.2 - Land converted to forest land,-282.6467,2004.0
CZ,4.A.2 - Land converted to forest land,-338.18588,2007.0
CZ,4.A.2 - Land converted to forest land,-429.74786,2011.0
CZ,4.A.2 - Land converted to forest land,-525.73105,2023.0
CZ,4.B.1 - Cropland remaining cropland,-6.32707,1997.0
CZ,4.B.1 - Cropland remaining cropland,-1.85983,2016.0
CZ,4.C - Grassland,-126.09962,1991.0
CZ,4.C - Grassland,-365.34443,2001.0
CZ,4.C - Grassland,-427.31095,2016.0
CZ,4.C - Grassland,-518.51389,2020.0
CZ,4.C - Grassland,-571.21677,2021.0
CZ,4.C - Grassland,-603.1292,2022.0
CZ,4.C - Grassland,-633.55814,2023.0
CZ,4.C.1 - Grassland remaining grassland,-264.04609,2017.0
CZ,4.C.2 - Land converted to grassland,-392.14599,2000.0
CZ,4.C.2 - Land converted to grassland,-347.99842,2003.0
CZ,4.C.2 - Land converted to grassland,-374.2392,2004.0
CZ,4.C.2 - Land converted to grassland,-219.16174,2018.0
CZ,4.G - Harvested Wood Products,-1270.88126,2000.0
CZ,4.G - Harvested Wood Products,-1483.07523,2003.0
CZ,4.G - Harvested Wood Products,-1428.12557,2018.0
CZ,4.A - Forest Land,-9146.06511,1999.0
CZ,4.A - Forest Land,-9153.2107,2000.0
CZ,4.A - Forest Land,-5507.03635,2007.0
CZ,4.A - Forest Land,-7435.96322,2008.0
CZ,4.A - Forest Land,-8386.10866,2011.0
CZ,4.A.1 - Forest Land remaining forest land,-8956.4634,2001.0
CZ,4.A.1 - Forest Land remaining forest land,-8149.14554,2003.0
CZ,4.A.1 - Forest Land remaining forest land,-7803.36102,2004.0
CZ,4.A.1 - Forest Land remaining forest land,-7915.53476,2005.0
CZ,4.A.1 - Forest Land remaining forest land,-8242.50879,2012.0
CZ,4.A.2 - Land converted to forest land,-239.26148,2002.0
CZ,4.A.2 - Land converted to forest land,-402.20663,2010.0
CZ,4.A.2 - Land converted to forest land,-460.13785,2012.0
CZ,4.B.1 - Cropland remaining cropland,-1.11758,2009.0
CZ,4.B.1 - Cropland remaining cropland,-2.09905,2015.0
CZ,4.C - Grassland,-155.66446,1990.0
CZ,4.C - Grassland,-156.3516,1992.0
CZ,4.C - Grassland,-295.11851,1994.0
CZ,4.C.1 - Grassland remaining grassland,-165.73823,2015.0
CZ,4.C.1 - Grassland remaining grassland,-400.18643,2023.0
CZ,4.C.2 - Land converted to grassland,-355.92144,1997.0
CZ,4.C.2 - Land converted to grassland,-369.97227,2008.0
CZ,4.C.2 - Land converted to grassland,-346.98331,2009.0
CZ,4.C.2 - Land converted to grassland,-307.44254,2013.0
CZ,4.G - Harvested Wood Products,-765.55545,1996.0
CZ,4.G - Harvested Wood Products,-1042.11647,2009.0
CZ,4.G - Harvested Wood Products,-686.75187,2012.0
CZ,4.G - Harvested Wood Products,-477.6834,2015.0
CZ,4.G - Harvested Wood Products,-2792.15699,2020.0
GR,4.A - Forest Land,-1682.69221,1992.0
GR,4.A - Forest Land,-1684.77663,1996.0
GR,4.A - Forest Land,-1630.56389,1999.0
GR,4.A - Forest Land,-1901.79088,2002.0
GR,4.A - Forest Land,-1794.15072,2007.0
GR,4.A - Forest Land,-2225.40653,2014.0
GR,4.A - Forest Land,-2001.26888,2021.0
GR,4.A - Forest Land,-2129.23238,2022.0
GR,4.A.1 - Forest Land remaining forest land,-2179.32481,2006.0
GR,4.A.1 - Forest Land remaining forest land,-2024.32621,2009.0
GR,4.A.1 - Forest Land remaining forest land,-2063.18942,2011.0
GR,4.A.1 - Forest Land remaining forest land,-2041.88984,2012.0
GR,4.A.1 - Forest Land remaining forest land,-2075.68852,2013.0
GR,4.A.1 - Forest Land remaining forest land,-2088.32057,2022.0
GR,4.A.2 - Land converted to forest land,-23.38733,1995.0
GR,4.A.2 - Land converted to forest land,-107.33731,2015.0
GR,4.A.2 - Land converted to forest land,-44.31213,2018.0
GR,4.A.2 - Land converted to forest land,-16.42079,2023.0
GR,4.B - Cropland,-840.8232,1992.0
GR,4.B - Cropland,-625.90867,2003.0
GR,4.B - Cropland,-1317.37152,2019.0
GR,4.B - Cropland,-1198.16507,2023.0
GR,4.B.1 - Cropland remaining cropland,-1051.01478,1994.0
GR,4.B.1 - Cropland remaining cropland,-741.05951,2004.0
GR,4.B.1 - Cropland remaining cropland,-1334.84967,2019.0
GR,4.B.1 - Cropland remaining cropland,-1328.55307,2021.0
GR,4.C - Grassland,-17.11989,1998.0
GR,4.C - Grassland,-87.98689,2002.0
GR,4.C - Grassland,-280.0667,2005.0
GR,4.C - Grassland,-653.14968,2013.0
GR,4.C - Grassland,-1369.65615,2016.0
GR,4.C.2 - Land converted to grassland,-44.23008,1994.0
GR,4.C.2 - Land converted to grassland,-333.16729,2011.0
GR,4.G - Harvested Wood Products,-235.037,2000.0
GR,4.G - Harvested Wood Products,-363.87832,2010.0
FI,4.A - Forest Land,-27147.64607,1994.0
FI,4.A - Forest Land,-26175.36248,1995.0
FI,4.A - Forest Land,-34289.01806,1996.0
FI,4.A - Forest Land,-34625.36335,2005.0
FI,4.A - Forest Land,-850.43579,2018.0
FI,4.A - Forest Land,-6078.29656,2019.0
FI,4.A - Forest Land,-9607.40955,2020.0
FI,4.A.1 - Forest Land remaining forest land,-34276.03007,2005.0
FI,4.A.1 - Forest Land remaining forest land,-24727.13965,2007.0
FI,4.A.1 - Forest Land remaining forest land,-10562.37353,2017.0
FI,4.A.1 - Forest Land remaining forest land,-5929.06128,2019.0
FI,4.A.2 - Land converted to forest land,-21.55418,1993.0
FI,4.A.2 - Land converted to forest land,-86.11783,1999.0
FI,4.G - Harvested Wood Products,-6605.885,2000.0
FI,4.G - Harvested Wood Products,-5097.38,2003.0
FI,4.G - Harvested Wood Products,-1674.802,2012.0
FI,4.G - Harvested Wood Products,-3026.996,2014.0
FI,4.G - Harvested Wood Products,-4497.726,2017.0
FI,4.G - Harvested Wood Products,-4584.093,2018.0
FI,4.G - Harvested Wood Products,-3717.681,2021.0
FI,4.A - Forest Land,-42681.43407,1991.0
FI,4.A - Forest Land,-26498.36751,1999.0
FI,4.A - Forest Land,-29586.25358,2003.0
FI,4.A - Forest Land,-36002.58531,2006.0
FI,4.A - Forest Land,-25484.31416,2013.0
FI,4.A - Forest Land,-25541.98479,2014.0
FI,4.A - Forest Land,-20299.92701,2015.0
FI,4.A.1 - Forest Land remaining forest land,-42678.57943,1991.0
FI,4.A.1 - Forest Land remaining forest land,-35660.49226,2006.0
FI,4.A.1 - Forest Land remaining forest land,-25357.09843,2014.0
FI,4.A.1 - Forest Land remaining forest land,-686.87821,2018.0
FI,4.A.1 - Forest Land remaining forest land,-9470.97542,2020.0
FI,4.A.2 - Land converted to forest land,-184.88637,2014.0
FI,4.A.2 - Land converted to forest land,-136.43413,2020.0
FI,4.G - Harvested Wood Products,-4900.414,1995.0
FI,4.G - Harvested Wood Products,-2909.101,2015.0
FI,4.G - Harvested Wood Products,-1305.617,2020.0
HR,4.A - Forest Land,-8329.02234,1992.0
HR,4.A - Forest Land,-8583.12486,1996.0
HR,4.A - Forest Land,-7825.69034,2003.0
HR,4.A - Forest Land,-8199.15593,2004.0
HR,4.A - Forest Land,-5851.22909,2021.0
HR,4.A - Forest Land,-5182.2697,2022.0
HR,4.A.1 - Forest Land remaining forest land,-8557.12228,1996.0
HR,4.A.1 - Forest Land remaining forest land,-7465.70825,2008.0
HR,4.A.1 - Forest Land remaining forest land,-5997.33629,2012.0
HR,4.A.1 - Forest Land remaining forest land,-5704.33808,2015.0
HR,4.A.2 - Land converted to forest land,-26.00258,1996.0
HR,4.A.2 - Land converted to forest land,-30.26269,2002.0
HR,4.A.2 - Land converted to forest land,-5.95125,2006.0
HR,4.A.2 - Land converted to forest land,-80.38424,2013.0
HR,4.A.2 - Land converted to forest land,-228.35579,2022.0
HR,4.C - Grassland,-7.06001,1998.0
HR,4.C - Grassland,-73.63399,2007.0
HR,4.C - Grassland,-190.66194,2014.0
HR,4.C - Grassland,-264.10025,2020.0
HR,4.C - Grassland,-247.47063,2022.0
HR,4.C - Grassland,-242.7539,2023.0
HR,4.C.2 - Land converted to grassland,-265.44943,2021.0
HR,4.C.2 - Land converted to grassland,-259.16499,2022.0
HR,4.G - Harvested Wood Products,-302.33416,2002.0
HR,4.G - Harvested Wood Products,-538.60589,2014.0
HR,4.G - Harvested Wood Products,-656.28216,2021.0
DE,4.A - Forest Land,-25362.76072,1990.0
DE,4.A - Forest Land,-84371.29381,1993.0
DE,4.A - Forest Land,-33941.65971,2002.0
DE,4.A - Forest Land,-29068.19758,2007.0
DE,4.A.1 - Forest Land remaining forest land,-84343.41314,1992.0
DE,4.A.1 - Forest Land remaining forest land,-68294.88491,1995.0
DE,4.A.1 - Forest Land remaining forest land,-72070.92702,1996.0
DE,4.A.1 - Forest Land remaining forest land,-34615.30973,2002.0
DE,4.A.1 - Forest Land remaining forest land,-45189.46543,2012.0
DE,4.A.1 - Forest Land remaining forest land,-43443.67658,2014.0
DE,4.A.1 - Forest Land remaining forest land,-47377.14077,2016.0
DE,4.A.1 - Forest Land remaining forest land,-43935.95553,2017.0
DE,4.A.2 - Land converted to forest land,-842.09456,2010.0
DE,4.A.2 - Land converted to forest land,-299.10633,2019.0
DE,4.C.2 - Land converted to grassland,-3326.96777,2010.0
DE,4.E - Settlements,-3353.73221,2010.0
DE,4.E - Settlements,-1302.57901,2019.0
DE,4.E.2 - Land converted to settlements,-663.4646,1998.0
DE,4.E.2 - Land converted to settlements,-642.00764,1999.0
DE,4.E.2 - Land converted to settlements,-4527.12337,2009.0
DE,4.E.2 - Land converted to settlements,-2272.31811,2014.0
DE,4.E.2 - Land converted to settlements,-2354.90206,2015.0
DE,4.E.2 - Land converted to settlements,-2756.44005,2016.0
DE,4.G - Harvested Wood Products,-4097.01091,1998.0
DE,4.G - Harvested Wood Products,-5360.99911,2001.0
DE,4.G - Harvested Wood Products,-8661.22663,2003.0
DE,4.G - Harvested Wood Products,-5553.8862,2009.0
DE,4.G - Harvested Wood Products,-5637.39991,2019.0
FR,4.A - Forest Land,-57578.15351,1996.0
FR,4.A - Forest Land,-51313.48043,2020.0
FR,4.A.1 - Forest Land remaining forest land,-31001.22795,1995.0
FR,4.A.1 - Forest Land remaining forest land,-46155.52832,2002.0
FR,4.A.1 - Forest Land remaining forest land,-50109.40578,2011.0
FR,4.A.2 - Land converted to forest land,-17385.5613,2003.0
FR,4.A.2 - Land converted to forest land,-14858.30668,2021.0
FR,4.A.2 - Land converted to forest land,-14970.5034,2023.0
FR,4.B.1 - Cropland remaining cropland,-1631.94456,2000.0
FR,4.C - Grassland,-8806.33067,1993.0
FR,4.C - Grassland,-6975.63331,1995.0
FR,4.C - Grassland,-2475.92865,2001.0
FR,4.C - Grassland,-181.81598,2008.0
FR,4.C - Grassland,-1322.23661,2010.0
FR,4.C.1 - Grassland remaining grassland,-947.65823,1991.0
FR,4.C.1 - Grassland remaining grassland,-1354.85674,1995.0
FR,4.C.1 - Grassland remaining grassland,-1334.7204,1996.0
FR,4.C.1 - Grassland remaining grassland,-481.88258,2001.0
FR,4.C.1 - Grassland remaining grassland,-656.16335,2003.0
FR,4.C.1 - Grassland remaining grassland,-674.38696,2004.0
FR,4.C.1 - Grassland remaining grassland,-540.37939,2005.0
FR,4.C.1 - Grassland remaining grassland,-93.6233,2009.0
FR,4.C.1 - Grassland remaining grassland,-1323.87637,2015.0
FR,4.C.2 - Land converted to grassland,-7567.54233,1993.0
FR,4.G - Harvested Wood Products,-5367.55226,1990.0
FR,4.G - Harvested Wood Products,-3770.4397,1998.0
FR,4.G - Harvested Wood Products,-2908.70596,2003.0
FR,4.G - Harvested Wood Products,-1116.72823,2016.0
HU,4.A - Forest Land,-6300.04121,1995.0
HU,4.A - Forest Land,-3719.45894,1998.0
HU,4.A - Forest Land,-561.55695,2000.0
HU,4.A - Forest Land,-3972.47446,2003.0
HU,4.A - Forest Land,-3180.47454,2007.0
HU,4.A - Forest Land,-4285.95766,2012.0
HU,4.A - Forest Land,-5510.21854,2015.0
HU,4.A.1 - Forest Land remaining forest land,-1376.52791,2004.0
HU,4.A.1 - Forest Land remaining forest land,-1852.17976,2011.0
HU,4.A.2 - Land converted to forest land,-612.80494,1993.0
HU,4.A.2 - Land converted to forest land,-1003.26284,1999.0
HU,4.A.2 - Land converted to forest land,-1627.7802,2006.0
HU,4.A.2 - Land converted to forest land,-1454.20042,2017.0
HU,4.A.2 - Land converted to forest land,-1147.88297,2021.0
HU,4.B - Cropland,-124.68212,1998.0
HU,4.B - Cropland,-79.07101,2015.0
HU,4.B.1 - Cropland remaining cropland,-401.42706,2002.0
HU,4.B.1 - Cropland remaining cropland,-133.75892,2019.0
HU,4.C - Grassland,-28.26642,1997.0
HU,4.C - Grassland,-103.35986,1999.0
HU,4.C - Grassland,-312.48388,2009.0
HU,4.C - Grassland,-165.95078,2012.0
HU,4.C.1 - Grassland remaining grassland,-96.0592,1999.0
HU,4.C.1 - Grassland remaining grassland,-151.51659,2002.0
HU,4.C.1 - Grassland remaining grassland,-189.35078,2017.0
HU,4.C.2 - Land converted to grassland,-65.60531,2002.0
HU,4.C.2 - Land converted to grassland,-67.1773,2004.0
HU,4.C.2 - Land converted to grassland,-37.06075,2011.0
HU,4.D.2 - Land converted to wetlands,-1.1135,2013.0
HU,4.D.2 - Land converted to wetlands,-1.94979,2017.0
HU,4.G - Harvested Wood Products,-365.35565,1996.0
HU,4.G - Harvested Wood Products,-460.45738,1997.0
HU,4.G - Harvested Wood Products,-701.15572,2006.0
HU,4.G - Harvested Wood Products,-756.67816,2007.0
HU,4.G - Harvested Wood Products,-143.68339,2016.0
HU,4.G - Harvested Wood Products,-697.31237,2019.0
FR,4.A - Forest Land,-45259.32579,1990.0
FR,4.A - Forest Land,-63842.7907,2002.0
FR,4.A - Forest Land,-67533.56617,2003.0
FR,4.A - Forest Land,-72366.08001,2006.0
FR,4.A - Forest Land,-65427.6936,2010.0
FR,4.A - Forest Land,-70686.17745,2013.0
FR,4.A - Forest Land,-48287.89939,2018.0
FR,4.A.1 - Forest Land remaining forest land,-38254.92294,1996.0
FR,4.A.1 - Forest Land remaining forest land,-42774.87391,1999.0
FR,4.A.1 - Forest Land remaining forest land,-50148.00487,2003.0
FR,4.A.1 - Forest Land remaining forest land,-52858.65887,2004.0
FR,4.A.1 - Forest Land remaining forest land,-56941.8275,2007.0
FR,4.A.1 - Forest Land remaining forest land,-59564.89589,2008.0
FR,4.A.2 - Land converted to forest land,-18823.49023,1998.0
FR,4.A.2 - Land converted to forest land,-17687.26238,2002.0
FR,4.A.2 - Land converted to forest land,-17077.42079,2004.0
FR,4.A.2 - Land converted to forest land,-16457.3288,2006.0
FR,4.A.2 - Land converted to forest land,-15297.44617,2010.0
FR,4.A.2 - Land converted to forest land,-15295.29658,2013.0
FR,4.A.2 - Land converted to forest land,-15005.18349,2016.0
DK,4.A - Forest Land,-1264.64231,1991.0
DK,4.A - Forest Land,-1245.39212,2001.0
DK,4.A - Forest Land,-2001.08896,2009.0
DK,4.A - Forest Land,-2103.92443,2018.0
DK,4.A - Forest Land,-2939.77137,2021.0
DK,4.A - Forest Land,-3956.93565,2023.0
DK,4.A.1 - Forest Land remaining forest land,-196.55264,1991.0
DK,4.A.1 - Forest Land remaining forest land,-978.6304,2000.0
DK,4.A.1 - Forest Land remaining forest land,-2736.58885,2015.0
DK,4.A.1 - Forest Land remaining forest land,-958.44507,2020.0
DK,4.A.1 - Forest Land remaining forest land,-2621.89723,2023.0
DK,4.A.2 - Land converted to forest land,-188.50795,1995.0
DK,4.A.2 - Land converted to forest land,-192.84971,1998.0
DK,4.B.2 - Land converted to cropland,-9.16015,2022.0
DK,4.G - Harvested Wood Products,-26.42529,1997.0
DK,4.G - Harvested Wood Products,-65.61209,2008.0
DK,4.G - Harvested Wood Products,-162.22724,2017.0
DK,4.G - Harvested Wood Products,-117.57774,2020.0
FR,4.C - Grassland,-4781.26775,1997.0
FR,4.C - Grassland,-3153.19339,2000.0
FR,4.C - Grassland,-2734.9102,2003.0
FR,4.C - Grassland,-2714.01763,2004.0
FR,4.C - Grassland,-3398.61138,2015.0
FR,4.C - Grassland,-5634.66734,2019.0
FR,4.C.1 - Grassland remaining grassland,-1238.78834,1993.0
FR,4.C.2 - Land converted to grassland,-8433.17462,1992.0
FR,4.C.2 - Land converted to grassland,-4382.76925,1996.0
FR,4.C.2 - Land converted to grassland,-2095.54218,2005.0
FR,4.G - Harvested Wood Products,-5022.10443,1991.0
FR,4.G - Harvested Wood Products,-4262.97502,2005.0
FR,4.G - Harvested Wood Products,-3546.41538,2008.0
GR,4.A - Forest Land,-1665.65246,1995.0
GR,4.A - Forest Land,-1846.53208,2001.0
GR,4.A - Forest Land,-2326.80424,2005.0
GR,4.A - Forest Land,-2295.20956,2006.0
GR,4.A - Forest Land,-2186.97169,2010.0
GR,4.A - Forest Land,-1201.49227,2023.0
GR,4.A.1 - Forest Land remaining forest land,-1346.66192,1997.0
GR,4.A.2 - Land converted to forest land,-89.60819,2004.0
GR,4.A.2 - Land converted to forest land,-135.67227,2010.0
GR,4.A.2 - Land converted to forest land,-139.90086,2014.0
GR,4.A.2 - Land converted to forest land,-106.75168,2016.0
GR,4.B - Cropland,-946.3014,2002.0
GR,4.B - Cropland,-710.92953,2004.0
GR,4.B - Cropland,-808.98749,2009.0
GR,4.B - Cropland,-621.63286,2010.0
GR,4.B - Cropland,-993.20953,2018.0
GR,4.B.1 - Cropland remaining cropland,-1143.71819,1995.0
GR,4.B.1 - Cropland remaining cropland,-448.83544,1996.0
GR,4.B.1 - Cropland remaining cropland,-323.47055,2015.0
GR,4.C - Grassland,-102.66337,2003.0
GR,4.C - Grassland,-441.37522,2009.0
GR,4.C - Grassland,-461.19637,2010.0
GR,4.C - Grassland,-747.1491,2012.0
GR,4.C - Grassland,-502.54456,2014.0
GR,4.C - Grassland,-1702.73299,2019.0
GR,4.C.2 - Land converted to grassland,-42.40277,1995.0
GR,4.C.2 - Land converted to grassland,-108.73263,2001.0
GR,4.C.2 - Land converted to grassland,-444.37892,2008.0
GR,4.G - Harvested Wood Products,-283.85273,2005.0
GR,4.G - Harvested Wood Products,-76.04871,2008.0
GR,4.G - Harvested Wood Products,-323.94589,2011.0
ES,4.A - Forest Land,-45490.52961,2007.0
ES,4.A - Forest Land,-47350.11637,2017.0
ES,4.A - Forest Land,-45449.95822,2023.0
ES,4.A.1 - Forest Land remaining forest land,-23260.36585,1995.0
ES,4.A.1 - Forest Land remaining forest land,-23650.69622,1997.0
ES,4.A.1 - Forest Land remaining forest land,-26750.73884,2002.0
ES,4.A.1 - Forest Land remaining forest land,-28415.23116,2009.0
ES,4.A.1 - Forest Land remaining forest land,-29633.68904,2013.0
ES,4.A.2 - Land converted to forest land,-14038.84344,1990.0
ES,4.A.2 - Land converted to forest land,-14108.92354,1991.0
ES,4.A.2 - Land converted to forest land,-17599.74719,2011.0
ES,4.A.2 - Land converted to forest land,-12936.54072,2023.0
ES,4.B - Cropland,-1379.35952,2010.0
ES,4.B - Cropland,-2979.64677,2019.0
ES,4.B - Cropland,-3288.68327,2022.0
ES,4.B.1 - Cropland remaining cropland,-394.63645,1993.0
ES,4.B.1 - Cropland remaining cropland,-835.66742,2000.0
ES,4.B.1 - Cropland remaining cropland,-963.50726,2002.0
ES,4.C - Grassland,-391.26234,1991.0
ES,4.C - Grassland,-288.09095,1994.0
ES,4.C - Grassland,-1218.45747,2003.0
ES,4.C - Grassland,-1297.67367,2006.0
ES,4.C - Grassland,-1174.46346,2015.0
ES,4.C - Grassland,-1421.33579,2018.0
ES,4.C.2 - Land converted to grassland,-771.74155,1990.0
ES,4.C.2 - Land converted to grassland,-967.56296,1992.0
ES,4.C.2 - Land converted to grassland,-1433.83506,2014.0
ES,4.C.2 - Land converted to grassland,-1347.67182,2015.0
ES,4.C.2 - Land converted to grassland,-1443.05549,2016.0
ES,4.C.2 - Land converted to grassland,-1449.71003,2018.0
ES,4.C.2 - Land converted to grassland,-1128.01793,2020.0
ES,4.D - Wetlands,-123.18022,1997.0
ES,4.D - Wetlands,-108.35041,2004.0
ES,4.D - Wetlands,-80.65478,2006.0
ES,4.D - Wetlands,-66.12595,2019.0
ES,4.D.2 - Land converted to wetlands,-142.41154,1993.0
ES,4.D.2 - Land converted to wetlands,-142.34851,1994.0
ES,4.D.2 - Land converted to wetlands,-142.08883,1998.0
ES,4.D.2 - Land converted to wetlands,-142.01386,1999.0
ES,4.D.2 - Land converted to wetlands,-139.77011,2015.0
ES,4.D.2 - Land converted to wetlands,-93.51784,2021.0
ES,4.G - Harvested Wood Products,-2019.72715,1990.0
ES,4.G - Harvested Wood Products,-1844.45629,1997.0
ES,4.G - Harvested Wood Products,-867.05493,2014.0
ES,4.G - Harvested Wood Products,-2748.43877,2018.0
ES,4.G - Harvested Wood Products,-2168.06238,2019.0
